BEGIN e0db395bcb3ddf89940746d3df2b2310
1,io.quarkus.arc.Lock,Because it was registered for reflection
1,io.quarkus.arc.impl.Identified,Because it was registered for reflection
1,io.quarkus.arc.log.LoggerName,Because it was registered for reflection
1,io.quarkus.bootstrap.logging.InitialConfigurator,Because it was registered for reflection
1,io.quarkus.bootstrap.logging.LateBoundMDCProvider,Because it was registered for reflection
1,io.quarkus.hibernate.orm.PersistenceUnit,Because it was registered for reflection
1,io.quarkus.hibernate.orm.PersistenceUnitExtension,Because it was registered for reflection
1,io.quarkus.hibernate.orm.runtime.TransactionSessions,Because it was registered for reflection
1,io.quarkus.jackson.runtime.ObjectMapperProducer,Because it was registered for reflection
1,io.quarkus.narayana.jta.RequestScopedTransaction,Because it was registered for reflection
1,io.quarkus.netty.BossEventLoopGroup,Because it was registered for reflection
1,io.quarkus.netty.MainEventLoopGroup,Because it was registered for reflection
1,io.quarkus.resteasy.reactive.jackson.runtime.mappers.DefaultMismatchedInputException,Because it was registered for reflection
1,io.quarkus.resteasy.reactive.jackson.runtime.mappers.NativeInvalidDefinitionExceptionMapper$GeneratedExceptionHandlerFor$InvalidDefinitionException$OfMethod$toResponse,Because it was registered for reflection
1,io.quarkus.resteasy.reactive.jackson.runtime.serialisers.BasicServerJacksonMessageBodyWriter,Because it was registered for reflection
1,io.quarkus.resteasy.reactive.jackson.runtime.serialisers.ServerJacksonMessageBodyReader,Because it was registered for reflection
1,io.quarkus.resteasy.reactive.jackson.runtime.serialisers.vertx.VertxJsonArrayMessageBodyReader,Because it was registered for reflection
1,io.quarkus.resteasy.reactive.jackson.runtime.serialisers.vertx.VertxJsonArrayMessageBodyWriter,Because it was registered for reflection
1,io.quarkus.resteasy.reactive.jackson.runtime.serialisers.vertx.VertxJsonObjectMessageBodyReader,Because it was registered for reflection
1,io.quarkus.resteasy.reactive.jackson.runtime.serialisers.vertx.VertxJsonObjectMessageBodyWriter,Because it was registered for reflection
1,io.quarkus.resteasy.reactive.server.runtime.exceptionmappers.AuthenticationCompletionExceptionMapper,Because it was registered for reflection
1,io.quarkus.resteasy.reactive.server.runtime.exceptionmappers.AuthenticationFailedExceptionMapper$GeneratedExceptionHandlerFor$AuthenticationFailedException$OfMethod$handle,Because it was registered for reflection
1,io.quarkus.resteasy.reactive.server.runtime.exceptionmappers.AuthenticationRedirectExceptionMapper,Because it was registered for reflection
1,io.quarkus.resteasy.reactive.server.runtime.exceptionmappers.ForbiddenExceptionMapper,Because it was registered for reflection
1,io.quarkus.resteasy.reactive.server.runtime.exceptionmappers.UnauthorizedExceptionMapper$GeneratedExceptionHandlerFor$UnauthorizedException$OfMethod$handle,Because it was registered for reflection
1,io.quarkus.runner.ApplicationImpl,Because it was registered for reflection
1,io.quarkus.runtime.annotations.CommandLineArguments,Because it was registered for reflection
1,io.quarkus.runtime.configuration.CharsetConverter,Because it was registered for reflection
1,io.quarkus.runtime.configuration.CidrAddressConverter,Because it was registered for reflection
1,io.quarkus.runtime.configuration.DurationConverter,Because it was registered for reflection
1,io.quarkus.runtime.configuration.InetAddressConverter,Because it was registered for reflection
1,io.quarkus.runtime.configuration.InetSocketAddressConverter,Because it was registered for reflection
1,io.quarkus.runtime.configuration.LocaleConverter,Because it was registered for reflection
1,io.quarkus.runtime.configuration.MemorySizeConverter,Because it was registered for reflection
1,io.quarkus.runtime.configuration.PathConverter,Because it was registered for reflection
1,io.quarkus.runtime.configuration.RegexConverter,Because it was registered for reflection
